,PM25,PM25_clean,PM25_clean_outliers,PM10,PM10_clean,PM10_clean_outliers,NO,NO_clean,NO_clean_outliers,NO2,NO2_clean,NO2_clean_outliers,NOx,NOx_clean,NOx_clean_outliers,Ozone,Ozone_clean,Ozone_clean_outliers,NO_std,NO2_std,NOx_std,station_name,station_id,year
69,91.66245690685054,91.60911418330774,91.14764479336395,,,,42.30345346636817,42.30684903225775,42.2687551172308,86.44171440897374,86.43514973677446,86.20373322147692,52.151166950596256,52.1556095067723,51.97120029387444,57.050590682195825,59.27916228584334,59.336573686100046,35.51458729553783,86.16841546343778,52.208162142332974,"Sector- 16A, Faridabad - HSPCB Faridabad Haryana",19,2020
70,100.55285533191108,100.49388866540829,100.04369867180371,191.6000781988205,191.8886369610936,191.1488782166153,29.12709793557782,29.169648954536786,28.89122094709385,60.20200539915169,60.23014474107443,60.12104395037985,51.15800354781505,51.18877340219514,51.18717603151592,41.97024926449177,41.96457764698257,41.95684148983712,28.926996685998514,59.838068046633566,50.86134364625778,"Sector-1, Noida - UPPCB",38,2020
71,31.030553953871898,30.991923042875683,30.906877207497217,70.69259986358651,70.74067717577672,70.39936490850341,11.256432679892052,11.321479143716369,10.877102824858815,12.75995535583159,12.770522840506576,12.441286365679723,23.729787471379062,23.886178903514075,23.39586468121081,21.562365222994256,21.552048058608968,21.654224803644137,12.733957875540607,21.744664620127214,22.917496129433044,"Sector-10, Gandhinagar - GPCB",39,2020
72,18.375266140767366,18.517418806062434,18.19188594670868,22.479964876033076,22.40403651641684,21.983671373555854,10.88700995068677,10.718112000000014,12.3494923076923,0.4386242685216019,0.4687610028531688,0.4049072191987533,14.501590208681941,13.037306698469493,16.508831658291438,3.8299248165165185,3.7352537207654395,3.5276690986472374,13.762919030898898,0.686863812209054,12.580006079027351,"Sikulpuikawn, Aizawl - Mizoram PCB",40,2020
73,90.74691378131006,89.9607440039158,89.41278083933871,181.96201878085773,181.19505725561234,178.15107372942018,18.549288244766434,18.21862400412855,17.701118342781147,39.59841016938492,39.43528169457371,39.17288915054646,39.80149914768289,39.461578637040375,39.3851282137003,62.10252264982112,62.0858922544892,62.38644029783785,18.952983475892797,44.406730395737526,38.7721691238201,"Sirifort, Delhi - CPCB",41,2020
74,42.080210985813025,42.07922022798933,41.75182818367482,104.53357520786092,104.53548211532065,102.95917554515583,4.674840843068242,4.6765267942732365,4.0249204807982695,25.228762819920473,25.225676341899238,24.950478169106923,17.23558648723542,17.235786035619526,16.7215697346131,57.43854643254614,57.42039375928685,57.64225944170782,4.0249204807982695,24.946345323266566,16.716531642207208,"T T Nagar, Bhopal - MPPCB Bhopal Madhya Pradesh",20,2020
75,49.8361124926885,49.83165295000089,49.82238732673556,108.62793612387706,109.16402194422868,108.2639569965119,25.045619461558104,25.019548324223713,25.048911961314182,24.49014546091834,24.668953535205564,25.183201996645007,36.720626105981054,37.16120088343868,37.79648128263045,36.504621100117525,36.4925048352232,36.40403950898304,28.802058435142058,39.88130310179101,37.393066643417065,"Talcher Coalfields,Talcher - OSPCB Talcher Odisha",21,2020
76,117.95196759259377,117.89684332374034,118.06047920312393,246.03887428852477,246.17767597215357,241.84173090132,17.731736478365416,17.558768715648533,17.100915877702047,36.14029087743514,38.99733381977359,38.469107754593345,31.678884314778184,33.47340594816178,33.03542153434008,31.88805218569973,31.880049491525398,32.14803130688026,16.88294846428589,38.46601268531826,33.0308521145061,"Talkatora District Industries Center, Lucknow - CPCB Lucknow Uttar Pradesh",22,2020
77,12.415000000000001,,,42.2844329955596,42.111315834916255,41.56352605104636,4.528530533074698,4.710190100682947,4.588653061224473,5.909937933258065,9.403890400310916,9.089203258768288,9.558830642342853,9.720813078081255,9.427710085625487,6.2482955225504675,6.748610616316347,6.817274809160287,5.152610119178158,14.431957357605855,9.019347534902842,"Tamaka Ind. Area, Kolar - KSPCB",23,2020
78,11.343268463400065,11.283058286086922,10.670132976388834,55.888901600359986,55.85321172575621,55.28732840185781,8.349420136071359,8.197305001295705,12.360479640269824,11.029290195595951,25.61892574190936,24.943085959885273,17.65507641381012,29.52549424184255,31.55400186393285,20.089039227704504,22.55687983364949,22.808755152835047,14.239984195121979,39.20824445711014,26.369137760310426,"Udyogamandal, Eloor - Kerala PCB",42,2020
79,49.62112792472001,49.556205611643456,49.41637217853125,95.79501232512766,97.95952475905665,97.90622001066328,26.82849492849494,26.941953420392096,26.505119907344323,38.1324983340209,38.134224868985264,37.95592846296622,59.687403321922325,59.66523573830852,59.2253090786595,42.13225675633858,42.149713887166925,42.136389943390164,31.70173243509873,68.45446435820541,57.290557362982845,"Victoria, Kolkata - WBPCB",47,2020
80,57.983966305656125,57.91295768343517,57.66732997203002,96.69453078116875,96.73608833897796,95.59067037861874,20.204661711322288,20.208198229353897,19.34888893008081,31.436605825642552,31.439324018127007,31.010817205871703,51.38564662145869,51.39494197058913,50.17079602722088,24.48979366473019,24.59431851489964,24.724050547724744,23.75127652460485,57.693226833892396,49.503646284829514,"Ward-32 Bapupara, Siliguri - WBPCB",24,2020
81,29.701671315745042,29.554472545076333,28.97255847413835,55.758037562604166,55.77476326393534,55.3517389724256,6.422274591564747,5.781287522604016,5.393277532459002,10.726550738446955,9.579278928423916,9.394598070739532,16.326706399414004,14.06561710016285,13.664758211125887,13.70728493709642,13.714340715502756,13.347149806159022,6.128835727925262,14.47139661230403,13.151475281702178,"Alandur Bus Depot, Chennai - CPCB",1,2021
82,91.20090688416377,91.18018733996723,90.24542868087485,161.67870467332156,161.64546759078365,159.54790009835523,12.485351067218964,11.937748785968072,11.390149903857486,28.05285370051639,27.397960649250827,27.348601683514694,17.872785630152958,16.429150866208893,16.094887745907716,32.74508613999696,32.127942116940844,32.309042003907436,11.674089164838641,27.68263020039098,21.17276781394297,"Arya Nagar, Bahadurgarh - HSPCB",25,2021
83,55.71151308723691,57.446437481773714,56.89828896678521,106.10941743047985,105.1456590023876,104.55006549118379,15.16210690860035,17.137867647058687,16.82523482344748,32.58609737367527,32.68268607915109,32.58620135724354,47.739440427729164,48.42664098661087,48.26154838282929,38.64976964810727,38.635580549324054,38.8416729250292,20.594141654004826,60.91412666688505,52.52290612071222,"Ballygunge, Kolkata - WBPCB",50,2021
84,35.65797858916437,34.20956973652406,40.639294006903036,94.88697297504005,94.27368965517346,107.05224637681141,45.4890242197254,61.18596545196393,61.81685009960154,10.334039446235515,26.750099104859284,29.535280492218533,54.04518443131615,58.81855172413795,59.395676650027724,42.4270461554825,53.68098798983074,53.67622821350755,73.55151633109617,36.92221214285706,61.2254129968663,"Bandra, Mumbai - MPCB",2,2021
85,53.78996263170838,53.45311508730914,53.50494920126776,112.87215896885098,112.50838769516163,112.26314693634725,21.677853895895993,21.859884569242222,20.775611244749236,31.994391072295848,32.105132041109194,32.1574863805137,51.634230023213284,51.807167737194746,50.898085222992314,26.541384610738753,26.543198936909278,26.68998138639293,25.34557369947345,59.4488295659418,51.093250101879605,"Belur Math, Howrah - WBPCB",nothing,2021
86,33.591945910767095,38.76353159234256,38.232322184463,74.15380189081525,74.57764896679826,73.80794161325557,10.135163479053151,7.829369666941924,7.6379730134932675,31.96066758768178,28.400689655172485,28.0762067222644,38.02686665883917,32.843203963666255,32.26129979968824,19.14611053529016,14.680872343144314,14.537742097112153,9.117826116941576,49.679935124278316,30.025171790234985,"BWSSB Kadabesanahalli, Bengaluru - CPCB",nothing,2021
87,36.9763925009691,36.974978436085976,36.738694889397394,127.98626944913332,128.57270879240275,128.00052262608853,68.53119682252881,68.52386377335782,68.39459239451058,28.116228279255875,28.135703484293572,28.015435450190445,96.17415687603496,96.19585411070263,95.88647831435212,26.90454078495209,29.985842402167766,30.235116212883153,83.67572263335656,52.64827996397281,95.49791990435752,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",5,2021
88,48.36040579022307,48.26479676729261,48.014732606438216,117.50887049083383,117.44523731975247,116.873529316436,16.45413254562467,16.486901933174856,15.813185204049109,46.368594509161156,46.57256144506956,46.28684168806863,38.01887883211651,38.76194122079853,38.27455223880594,47.828955602786536,47.81159981095282,47.89313590161884,15.829151021447169,46.2868809840846,38.29027151523012,"Chhoti Gwaltoli, Indore - MPPCB",26,2021
89,45.198983199324545,45.200966803291834,45.082007975604434,96.4784465052597,96.47579294674307,95.8449029451144,5.676717701023769,5.677018290089367,5.101793089883996,24.519665926309116,24.524952450621832,24.216831365880882,30.113507913495024,30.119587151800893,29.52291388572356,40.63662748023288,40.65915125949878,40.62999490332254,6.205247259443698,44.38979725364569,28.29426470082832,"Civil Lines,  Ajmer - RSPCB",nothing,2021
90,31.857591265779494,31.843886475669777,31.589992685093215,75.22115084178358,75.21214250996408,74.4722780222625,14.032426103098679,14.090282480363001,13.760895382207138,22.70611547166175,22.693756323168063,22.3993778413444,36.53203053652975,36.52176523766482,36.0367445616515,27.886062387213197,27.863882067684713,27.9610381712549,16.55256004798434,41.63778244968838,35.27858369785542,"Deshpande Nagar, Hubballi - KSPCB",6,2021
91,95.9113000146563,95.71933118216485,95.44496825091399,186.01030145621152,185.83761607195,184.49618856249802,22.33445091589462,22.33445091589462,21.861691445599703,63.68678937346989,61.14232248930472,61.01678650804039,52.12612998612024,50.3506459868643,50.202271011781704,52.872422753029305,52.875473529320146,53.3344044928889,21.87652354122141,61.019553638532294,50.21366141732283,"Dr. Karni Singh Shooting Range, Delhi - DPCC",7,2021
92,108.89991160872127,108.75968283912044,108.11362975879105,248.04434741282006,247.88228126485973,244.86177853225385,42.52966918308462,42.48463946956431,41.4925011582498,30.979408305437683,30.978420846277047,30.795381468341713,64.57380643604729,64.53779111862013,63.628502742820594,21.66512621594587,21.66557973210491,21.897147700231386,47.43230240868179,46.86230616022974,63.307268389394885,"Dwarka-Sector 8, Delhi - DPCC ",nothing,2021
93,60.09113105842592,59.20121439280365,59.09600875647899,101.89435516257346,101.4591830053592,101.42694675925853,14.838397704090342,17.988261830233775,17.472543324143395,28.171342179387096,29.03904010238899,29.038904726181567,42.15913205249651,44.40880201997882,44.18962017896925,40.41023327990189,40.404242062137335,40.33502601956107,21.23137142224624,53.01463195833787,46.182489778851235,"Fort William, Kolkata - WBPCB",nothing,2021
94,70.17517666184925,70.24754463477308,69.49153012283053,126.94033946149484,127.99982733046863,127.05097572994997,26.845982329120442,26.962253468472497,26.643640542907455,23.298190660676703,27.164532659689492,26.82955233331207,31.979860000828243,32.411763324386435,32.13403950093442,51.448247980357,55.96960260943193,55.821467681030924,28.806964008542245,31.37524792918103,26.34504036658127,"GIDC, Ankleshwar - GPCB",28,2021
95,36.11496075033129,36.05600827670766,35.643087980977064,72.45375050611365,72.42923317366223,71.64185942906579,11.674357334434763,18.327289644733884,18.391650146323634,17.74014419824465,16.73919480519503,16.33864700516896,22.25630989912213,29.47220333248847,28.978345151569908,31.61372133744683,31.600393664591074,31.90579203500321,21.868396912650635,28.265616897984387,29.65489718914145,"GM Office, Brajrajnagar - OSPCB",29,2021
96,50.92180829729855,50.9503256981483,50.87915094022219,106.72374207848173,106.73521910235205,106.67381165316209,12.866127869058086,13.221774164473434,13.077256198986506,18.11865770755964,18.87065499615516,18.5288134123429,30.022089187538146,30.278939158094225,30.210399795538432,25.339027777777712,25.363206994415382,25.26699559039677,15.825808660200087,33.82843503804283,29.808660327532078,"Golden Temple, Amritsar - PPCB",nothing,2021
97,43.796783426468586,43.768721640339805,43.17161911819192,106.77179937812626,106.65858132898492,105.20310348677111,15.180074817207887,15.180563868861308,14.601824563969402,37.65638980346919,37.65737699343757,37.11680278776013,32.35457403651146,32.35486543143119,31.71554925687735,19.935899049216907,19.908171220140034,19.765622202327503,14.617623624867486,37.115278031787646,31.717679096619865,"GVM Corporation, Visakhapatnam - APPCB",10,2021
98,57.287081152620246,56.571545310403856,56.409137336542756,111.58802929387286,110.47382490463905,109.98660337552657,24.939573352616993,27.350480147109042,27.563576674827637,28.950870665731344,29.1924705882351,29.08601073090983,53.12559771153259,56.04545024816801,56.018758835683094,27.918417707851464,28.031129172354056,28.210246596369625,33.42517596916503,54.24271621429587,57.32538443370967,"Jadavpur, Kolkata - WBPCB",45,2021
99,49.000770046669416,48.97483722200297,48.529798183652886,104.69810780409215,104.65056182852975,102.52303614778322,7.943157518752225,7.795455180583828,7.5167876716745345,24.008255560531527,25.499329886523945,25.365123465550315,31.940115393766266,34.465611118920435,34.05703015206155,17.739313633473703,17.78265618812646,17.878661983230383,9.110758117950404,46.81825966231559,33.129346359205265,"Kalal Majra, Khanna - PPCB",30,2021
100,93.90296646443592,93.44072993792535,92.94512667781812,198.1405253283302,197.8722851658072,196.12937048503613,8.544524894586658,8.563202718396484,8.156634619850433,34.5515636482403,34.56949631449626,34.20620553359674,24.866417609046675,24.891001904144396,24.54150861318941,41.81938083614234,41.65905839359304,42.07524257814113,8.168741008863503,34.27975143319758,24.606084621713997,"Knowledge Park - III, Greater Noida - UPPCB",12,2021
101,102.73921086949929,102.5635944280902,102.08159399095985,167.58147190942097,167.35294661001294,165.84487226952982,32.54191147786979,32.47887657990364,32.35116958136309,64.20483972722091,64.25922496931469,64.1342406076632,60.728289789069876,60.88181570090045,60.642660608756245,20.07032018152025,20.071379027681466,20.072078942967043,32.35305241781973,64.12726697438991,60.64635199949161,"Mandir Marg, Delhi - DPCC",13,2021
102,52.91313538385608,52.90084857284158,52.700076479314895,143.7590447587682,143.752057816538,136.7118247353802,14.892673995921598,14.982056345602256,14.397687277435976,50.17826327794032,50.18422619577104,49.61288389631775,35.472234165067405,35.5722313779155,35.30661550683202,34.61486391597924,34.643059017870804,34.768426060047574,14.154890188809027,49.65058807947005,35.32180142970623,"Maninagar, Ahmedabad - GPCB",nothing,2021
103,47.1581709396213,47.15043805722768,46.82261896491839,101.18615357632616,101.19456051321363,100.51732128748597,2.767429059718778,3.023079335934467,2.686190983170205,16.319220799747097,18.65578759800432,18.27752618273746,10.662016777571028,11.866324626180226,11.407535468657878,39.34889119550635,40.80646965437426,40.91042872718347,2.7084691493217044,18.29456914569643,11.467486153638035,"MIDC Khutala, Chandrapur - MPCB",33,2021
104,34.35134804150676,34.30673380281671,34.023941841679935,83.56528219970895,83.63771416187207,82.83976426957658,6.562893298917234,7.137442790128492,6.996287794432565,24.344127303857352,10.73749975439632,10.716965225466948,13.196532518864492,10.767112420150797,10.6524712366241,37.370798567354264,37.316278690705936,37.56059446691252,6.095759179298641,10.780780325840402,10.585935864937353,"More Chowk Waluj, Aurangabad - MPCB",34,2021
105,52.147244617127825,52.113497811638645,52.02277178049955,167.50625630238977,167.8907005155434,165.97618472683257,13.750582787998537,14.546834412333975,13.305310889473915,36.94797767664944,40.14202245291272,39.55456229870054,27.612248566191628,29.682690399484535,28.63653577173216,30.97594027541388,28.845815501664358,29.045254567495046,13.431973749907447,39.7838856915564,30.056536919701262,"Muradpur, Patna - BSPCB",nothing,2021
106,99.29375448866912,99.23118310455374,98.7459618551946,219.27196587918223,219.20713490832492,216.9435575649148,20.42354587869369,20.423385089521638,19.751777122604594,31.4026976319508,31.402282387619536,31.04558312421566,31.14384547642824,31.143051011717855,30.609704129084662,26.61837470588229,26.706576917393182,26.57123649346992,19.760147381624407,31.04683300922136,32.79795885073795,"NSIT Dwarka, Delhi - CPCB",17,2021
107,24.11989607972391,24.121333229861865,23.401709047164722,38.44504811618906,38.448760860276316,38.099100830003074,5.851803806457686,5.852185990719368,3.935880510558064,18.345344331958586,18.345789194087764,16.629076706450398,14.180067692307672,14.180612401907966,11.86558827413179,20.745566555972786,20.759032248033044,20.47694342694339,3.947294204751988,16.661105551107635,11.801211525867714,"Plammoodu, Thiruvananthapuram - Kerala PCB",36,2021
108,113.56720239380572,113.05945211402452,112.76859365569042,200.83812664102095,200.70638219831275,199.22202989248026,28.231603817289006,28.228243001050632,28.066470409095512,49.483031092004175,49.491129618412764,49.461567152181374,49.188905043162,49.22955627672785,49.04166666666642,45.89418611928172,45.84346192384779,46.025339215293144,28.082017454840667,49.394831958398655,49.02638336405652,"Punjabi Bagh, Delhi - DPCC",37,2021
109,64.38320172312264,64.34335773896312,63.971689415749424,130.43512403029456,130.3429597251617,129.69147592475014,15.282281133948958,25.73874322326316,25.803238580495567,9.694608717034379,14.39425622578863,14.111762050911743,13.537597182596475,18.537580502061797,18.78510213529337,20.863610152344258,20.921811309443928,20.850904867702862,25.764958537673103,13.986514559141067,18.145740761292064,"Railway Colony, Guwahati - PCBA",nothing,2021
110,101.95104895104895,101.93832055358145,101.43693858472544,,,,44.13033350781429,44.133140004487366,43.95378415841584,71.76885431822369,71.74575061617695,71.37704848077725,49.626544537565785,49.657522649636064,49.39827301986027,65.94607747228972,68.99810344827645,69.06161354405837,37.257886268963894,71.35343825283327,49.64752087171246,"Sector- 16A, Faridabad - HSPCB",nothing,2021
111,97.77895956504946,97.4395764551917,97.40551885718004,207.65890549633775,207.32496571462644,207.26773709287906,25.273600260416597,25.265095230343412,25.33466366609225,59.48488097457877,59.43580604024745,59.30848555297221,51.93790647259213,51.92236882859445,52.015922073633725,25.02627736326068,25.02614988116909,24.560175033787104,25.330772746449075,59.29700079449136,51.97783552631571,"Sector-1, Noida - UPPCB",38,2021
112,35.60188997691248,35.57841258434127,35.45713054135129,80.19404304688668,80.2571185824988,80.02706453553262,10.45423344397025,10.811351125938273,10.1281156613171,16.368489734323557,16.859133369900018,16.505607768256283,25.653478965680666,26.472981740154626,25.96265402180984,17.394700078926885,17.415594865496896,17.474599347673,11.867051842279245,27.80032915987906,25.590848510555812,"Sector-10, Gandhinagar - GPCB",39,2021
113,19.783751753453803,19.802165773125722,19.452141295435926,40.92764572612215,40.83589731940014,40.51389688123493,4.279922609349442,1.8439205079962426,1.8381626257628298,0.9654460825153867,1.0407461450487658,0.9687686913914679,5.622738371921774,3.8849199006833905,3.8405911170344518,4.296057260542219,4.339166149389608,4.114995925624141,1.8641995489231271,1.3946010173624854,1.9177088402270868,"Sikulpuikawn, Aizawl - Mizoram PCB",40,2021
114,97.23264012419548,96.75908339545587,96.19806064880113,208.61632538712308,208.28133140622344,206.1454076298521,21.145572983040775,21.296132593949498,20.15873708870184,31.99105508729668,31.881673867175635,31.901642602163257,35.22883847464041,35.22864222707006,35.08811708058801,51.55844121532305,52.10393037042057,52.32275370964085,21.67316235362677,34.48260666631268,34.85696346300066,"Sirifort, Delhi - CPCB",41,2021
115,46.11739004629629,46.08330197690237,45.80518209934987,116.94118497945958,116.90812812870743,115.68325978602495,4.566121675256249,4.584927657539206,4.2436086859190185,27.659054251108536,27.854402134368225,27.716403040595246,18.425342688811963,18.538486012726704,18.267799544711284,65.06554126156021,65.16695688348719,65.35696525242349,4.2482291267101955,27.714127692606315,18.263568773234212,"T T Nagar, Bhopal - MPPCB",20,2021
116,41.62473176883929,41.614461621670394,41.13808833349224,84.95895159953598,84.87420209897549,83.1385364454642,27.67798590632271,31.951986022131308,31.925939535104575,29.66204359467486,34.27681228236763,33.755375838926184,42.109154475949545,47.86513684889282,46.472111518472175,23.85230812790212,23.88314623338255,23.925482506102462,37.74310420970984,58.93800274937128,46.37938228208898,"Talcher Coalfields,Talcher - OSPCB",21,2021
117,104.07523429928924,103.91686185528162,103.66249276142912,209.7534146187371,209.70924561125977,206.50152174658075,17.064400048140534,17.064400048140534,16.44936580350829,40.66007511312207,40.659595462909785,40.16134418574871,35.82850284099442,35.82850284099442,35.21842201247783,36.15691009539919,36.15769163421196,36.354311027454976,16.612693281265297,41.76735030698364,35.18407538318155,"Talkatora District Industries Center, Lucknow - CPCB",22,2021
118,24.905946764091848,24.383422065426547,24.1105727571736,40.670105623585386,40.76920923149012,40.32821101492911,3.8051014170602873,3.805162771285469,3.490926420412399,14.4076887924141,14.405060351238557,13.82896274653038,17.379486150140593,17.381366662840176,16.525303281202053,25.572821337954256,25.565261004339927,25.61356643813275,4.085392124175756,22.081251282051234,16.012139439507823,"Tamaka Ind. Area, Kolar - KSPCB",23,2021
119,25.00881066277168,28.331518080916563,28.402631778536232,48.13366542452208,46.68733147373377,46.2882765999809,7.5344380820973775,7.815464743589746,7.748167229729734,13.910912049861558,13.717792980368811,13.760283553875222,21.178961061577276,21.30348195329082,21.33023168908814,37.54635389476591,28.272349691257755,30.705313557116853,9.171807010135126,24.992743289224997,17.42698591549302,"Udyogamandal, Eloor - Kerala PCB",42,2021
120,47.591297228456234,46.941785331496625,46.81985166792002,103.78841393467394,103.2845364288991,103.21735396872079,20.991476927989886,26.641101822079367,26.066270430906464,23.920837342679462,24.916675432904,24.697013123549844,41.46727040408862,43.1004159199268,42.39220447514207,44.77650488888911,44.7912461465499,44.824644496875834,30.85101771963975,43.43340480313003,41.49401807110584,"Victoria, Kolkata - WBPCB",47,2021
121,58.965183689700034,58.98373297672839,58.905542133176155,103.62075045606196,103.54723346658808,102.61668955304353,22.544203122163875,22.528655993705325,21.620457235246693,29.919300949664898,29.907630915880087,29.52527251680132,52.48041633911846,52.45243731284608,51.438306891900716,28.973004076046664,28.99879492222435,29.191560167835895,26.568630139643197,55.45399845664108,50.54466433969318,"Ward-32 Bapupara, Siliguri - WBPCB",24,2021
