site_id,year,pollutant,Pollutant_Uncleaned,Pollutant_Cleaned,Percentage_change,compliance_change
site_5265,2022,PM10,41.81019033,40.65014607,-2.7745,FALSE
site_5266,2022,PM10,52.34397446,49.03199865,-6.3273,FALSE
site_5267,2022,PM10,49.02409258,53.94395775,10.0356,FALSE
site_5270,2022,PM10,82.13883438,78.48254242,-4.4514,FALSE
site_5271,2022,PM10,63.61750102,62.49399336,-1.766,FALSE
site_5272,2022,PM10,34.40364841,33.61519256,-2.2918,FALSE
site_5273,2022,PM10,129.8786358,128.0547202,-1.4043,FALSE
site_5276,2022,PM10,63.00469188,61.08398553,-3.0485,FALSE
site_5331,2022,PM10,55.58715868,54.62558635,-1.7298,FALSE
site_5334,2022,PM10,77.82345095,76.12013672,-2.1887,FALSE
site_5335,2022,PM10,182.8982866,179.7724088,-1.7091,FALSE
site_5336,2022,PM10,181.4229668,180.4670935,-0.5269,FALSE
site_5337,2022,PM10,138.8941298,136.8302528,-1.4859,FALSE
site_5338,2022,PM10,67.63305566,67.62401771,-0.0134,FALSE
site_5339,2022,PM10,159.7675882,156.7406285,-1.8946,FALSE
site_5340,2022,PM10,242.5293406,238.5246291,-1.6512,FALSE
site_5344,2022,PM10,203.8964247,203.9027882,0.0031,FALSE
site_5345,2022,PM10,224.8635319,220.7741757,-1.8186,FALSE
site_5361,2022,PM10,66.29883008,65.35920201,-1.4173,FALSE
site_5363,2022,PM10,62.96607791,61.45077416,-2.4065,FALSE
site_5364,2022,PM10,60.92747647,59.91668445,-1.659,FALSE
site_5365,2022,PM10,65.7573093,64.7498498,-1.5321,FALSE
site_5367,2022,PM10,46.42509535,44.27179054,-4.6382,FALSE
site_5370,2022,PM10,155.6849403,160.0887531,2.8287,FALSE
site_5375,2022,PM10,69.12705465,67.96830571,-1.6763,FALSE
site_5391,2022,PM10,39.38322456,38.01429694,-3.4759,FALSE
site_5394,2022,PM10,113.7127711,110.5341224,-2.7953,FALSE
site_5396,2022,PM10,131.7380049,130.2645215,-1.1185,FALSE
site_5399,2022,PM10,118.0498874,115.9956248,-1.7402,FALSE
site_5403,2022,PM10,69.69227257,65.76342594,-5.6374,FALSE
site_5404,2022,PM10,106.8147054,106.0329015,-0.7319,FALSE
site_5417,2022,PM10,95.04552853,93.59536898,-1.5258,FALSE
site_5421,2022,PM10,62.07808406,61.7096533,-0.5935,FALSE
site_5423,2022,PM10,52.05646699,51.41918001,-1.2242,FALSE
site_103,2023,Ozone,30.19622948,30.02589793,-0.5641,FALSE
site_105,2023,Ozone,25.69016211,24.9774281,-2.7743,FALSE
site_106,2023,Ozone,18.77102482,18.66962559,-0.5402,FALSE
site_107,2023,Ozone,25.45576313,25.09714901,-1.4088,FALSE
site_108,2023,Ozone,36.90732255,37.23246382,0.881,FALSE
site_109,2023,Ozone,27.27844408,27.02815813,-0.9175,FALSE
site_111,2023,Ozone,36.27508085,35.40624487,-2.3951,FALSE
site_113,2023,Ozone,30.16290903,29.39446757,-2.5476,FALSE
site_114,2023,Ozone,29.44488018,29.22438513,-0.7488,FALSE
site_115,2023,Ozone,30.99300522,30.8904907,-0.3308,FALSE
site_117,2023,Ozone,26.90188898,26.86219923,-0.1475,FALSE
site_118,2023,Ozone,36.18997673,36.53450659,0.952,FALSE
site_119,2023,Ozone,22.16840261,22.16001764,-0.0378,FALSE
site_122,2023,Ozone,35.04357494,34.78860861,-0.7276,FALSE
site_124,2023,Ozone,42.5307011,42.74344097,0.5002,FALSE
site_125,2023,Ozone,14.24613984,14.37043372,0.8725,FALSE
site_136,2023,Ozone,40.2824902,40.45826093,0.4363,FALSE
site_1390,2023,Ozone,23.15176031,23.21358189,0.267,FALSE
site_1391,2023,Ozone,17.85363315,17.60771102,-1.3774,FALSE
site_1392,2023,Ozone,35.36724441,35.24539971,-0.3445,FALSE
site_1393,2023,Ozone,50.0689564,50.46168903,0.7844,FALSE
site_1394,2023,Ozone,42.97421415,42.6635714,-0.7229,FALSE
site_1395,2023,Ozone,34.92696173,34.28363867,-1.8419,FALSE
site_1396,2023,Ozone,50.86743671,51.16313058,0.5813,FALSE
site_1397,2023,Ozone,30.89609475,30.78978391,-0.3441,FALSE
site_1399,2023,Ozone,18.05711311,24.34401198,34.8167,FALSE
site_1400,2023,Ozone,56.0854882,56.25834652,0.3082,FALSE
site_1401,2023,Ozone,35.98680334,36.15094327,0.4561,FALSE
site_1402,2023,Ozone,36.75315532,36.84024466,0.237,FALSE
site_1403,2023,Ozone,41.02123891,39.11756999,-4.6407,FALSE
site_1404,2023,Ozone,36.3755956,36.80921386,1.1921,FALSE
site_1406,2023,Ozone,35.98649276,35.92680581,-0.1659,FALSE
site_1408,2023,Ozone,17.01879954,16.81654716,-1.1884,FALSE
site_1416,2023,Ozone,27.77075782,27.51270506,-0.9292,FALSE
site_1418,2023,Ozone,39.31608673,39.34306768,0.0686,FALSE
site_1419,2023,Ozone,32.68685929,33.767378,3.3057,FALSE
site_1420,2023,Ozone,8.923241466,9.03438081,1.2455,FALSE
site_1421,2023,Ozone,38.60687719,39.24416999,1.6507,FALSE
site_1422,2023,Ozone,18.77450382,19.18993912,2.2128,FALSE
site_1423,2023,Ozone,22.2391597,22.59849972,1.6158,FALSE
site_1424,2023,Ozone,23.81685672,24.00818259,0.8033,FALSE
site_1425,2023,Ozone,22.65559956,23.08927251,1.9142,FALSE
site_1426,2023,Ozone,31.02553224,31.24858693,0.7189,FALSE
site_1427,2023,Ozone,27.44989671,27.56176027,0.4075,FALSE
site_1428,2023,Ozone,26.96320195,27.25435045,1.0798,FALSE
site_1429,2023,Ozone,41.46339781,41.92813146,1.1208,FALSE
site_1430,2023,Ozone,18.78420905,18.62311326,-0.8576,FALSE
site_1431,2023,Ozone,36.86436691,36.6261954,-0.6461,FALSE
site_1432,2023,Ozone,19.95806643,20.00730341,0.2467,FALSE
site_1433,2023,Ozone,41.27121124,45.12771417,9.3443,FALSE
site_1434,2023,Ozone,20.15991628,20.08843782,-0.3546,FALSE
site_1435,2023,Ozone,17.42267693,17.03907861,-2.2017,FALSE
site_1437,2023,Ozone,44.06485436,44.35193979,0.6515,FALSE
site_1438,2023,Ozone,34.96256232,35.5204529,1.5957,FALSE
site_144,2023,Ozone,49.1090814,48.38196937,-1.4806,FALSE
site_1450,2023,Ozone,23.09197831,22.88516079,-0.8956,FALSE
site_146,2023,Ozone,42.17155335,40.28915674,-4.4637,FALSE
site_147,2023,Ozone,39.05737878,40.74888972,4.3308,FALSE
site_1538,2023,Ozone,,,,FALSE
site_153,2023,Ozone,33.39132357,33.78316044,1.1735,FALSE
site_1541,2023,Ozone,39.87880366,41.68481189,4.5287,FALSE
site_1542,2023,Ozone,40.08360535,40.45760657,0.9331,FALSE
site_1549,2023,Ozone,,,,FALSE
site_1550,2023,Ozone,47.24841413,47.3645209,0.2457,FALSE
site_1553,2023,Ozone,15.75330235,17.06037919,8.2972,FALSE
site_1554,2023,Ozone,18.61153846,17.84027927,-4.144,FALSE
site_1555,2023,Ozone,22.0685838,22.54549174,2.161,FALSE
site_1556,2023,Ozone,23.82856904,23.22474477,-2.534,FALSE
site_1557,2023,Ozone,23.99257706,24.09801377,0.4395,FALSE
site_1558,2023,Ozone,22.64794387,23.21878211,2.5205,FALSE
site_1560,2023,Ozone,22.87021003,22.59445482,-1.2057,FALSE
site_1561,2023,Ozone,37.96421588,37.68998809,-0.7223,FALSE
site_1562,2023,Ozone,32.84114137,32.91985032,0.2397,FALSE
site_1563,2023,Ozone,10.99745239,10.85571594,-1.2888,FALSE
site_157,2023,Ozone,30.81357975,35.086102,13.8657,FALSE
site_158,2023,Ozone,60.5178384,58.34544392,-3.5897,FALSE
site_159,2023,Ozone,47.35452227,47.28778608,-0.1409,FALSE
site_161,2023,Ozone,37.35589508,36.95242041,-1.0801,FALSE
site_162,2023,Ozone,22.64777062,23.68132112,4.5636,FALSE
site_163,2023,Ozone,39.65643279,57.91968429,46.0537,FALSE
site_166,2023,Ozone,,,,FALSE
site_198,2023,Ozone,33.66022669,34.2550917,1.7673,FALSE
site_199,2023,Ozone,25.26747601,18.90510998,-25.1801,FALSE
site_251,2023,Ozone,37.25823178,36.90634705,-0.9444,FALSE
site_252,2023,Ozone,17.33816203,15.69395264,-9.4832,FALSE
site_253,2023,Ozone,30.74575447,30.01670243,-2.3712,FALSE
site_255,2023,Ozone,32.11228447,24.06006374,-25.0752,FALSE
site_256,2023,Ozone,49.14123144,49.90739005,1.5591,FALSE
site_258,2023,Ozone,22.75579869,22.4386417,-1.3937,FALSE
site_260,2023,Ozone,17.754729,17.15110697,-3.3998,FALSE
site_262,2023,Ozone,18.71721673,20.74210654,10.8183,FALSE
site_263,2023,Ozone,17.7889542,45.70742533,156.9427,FALSE
site_273,2023,Ozone,26.53323316,26.46554942,-0.2551,FALSE
site_274,2023,Ozone,12.71422443,12.63787362,-0.6005,FALSE
site_275,2023,Ozone,6.334209182,6.171695278,-2.5657,FALSE
site_276,2023,Ozone,36.87285153,37.23619609,0.9854,FALSE
site_277,2023,Ozone,25.72308613,25.32135534,-1.5618,FALSE
site_288,2023,Ozone,32.67217226,32.68245018,0.0315,FALSE
site_292,2023,Ozone,31.49926857,25.76136728,-18.216,FALSE
site_293,2023,Ozone,26.38141613,26.02315602,-1.358,FALSE
site_294,2023,Ozone,13.83381725,14.19742515,2.6284,FALSE
site_295,2023,Ozone,40.83817121,36.23947936,-11.2608,FALSE
site_296,2023,Ozone,39.28988073,38.8788656,-1.0461,FALSE
site_297,2023,Ozone,26.58091332,26.67840892,0.3668,FALSE
site_298,2023,Ozone,17.72393046,18.1407069,2.3515,FALSE
site_299,2023,Ozone,18.98312465,18.99942911,0.0859,FALSE
site_301,2023,Ozone,17.67264039,16.6180754,-5.9672,FALSE
site_302,2023,Ozone,44.81389672,44.43511441,-0.8452,FALSE
site_303,2023,Ozone,30.31586836,30.77786522,1.5239,FALSE
site_304,2023,Ozone,28.84004439,29.00347932,0.5667,FALSE
site_305,2023,Ozone,46.93686221,47.91093354,2.0753,FALSE
site_306,2023,Ozone,34.7939943,34.73080889,-0.1816,FALSE
site_307,2023,Ozone,35.85043881,43.66866054,21.8079,FALSE
site_308,2023,Ozone,43.99418465,44.41893656,0.9655,FALSE
site_309,2023,Ozone,35.77493774,35.97592447,0.5618,FALSE
site_5023,2023,Ozone,40.42606233,41.21244102,1.9452,FALSE
site_5024,2023,Ozone,40.23356706,40.32416003,0.2252,FALSE
site_5025,2023,Ozone,37.10035672,37.36420143,0.7112,FALSE
site_5039,2023,Ozone,24.19147628,23.89004937,-1.246,FALSE
site_5040,2023,Ozone,,,,FALSE
site_5042,2023,Ozone,,,,FALSE
site_5043,2023,Ozone,47.8559662,48.21385643,0.7478,FALSE
site_5044,2023,Ozone,29.05837187,28.83553583,-0.7669,FALSE
site_5045,2023,Ozone,40.26091762,39.27973791,-2.4371,FALSE
site_5046,2023,Ozone,19.10479927,19.23093038,0.6602,FALSE
site_5047,2023,Ozone,27.49759047,26.91325935,-2.125,FALSE
site_5048,2023,Ozone,31.92429175,32.70365684,2.4413,FALSE
site_5049,2023,Ozone,26.73464202,23.69541175,-11.3681,FALSE
site_5050,2023,Ozone,29.74323282,34.27803106,15.2465,FALSE
site_5051,2023,Ozone,53.4945295,54.02397257,0.9897,FALSE
site_5052,2023,Ozone,36.05390087,35.63662496,-1.1574,FALSE
site_5053,2023,Ozone,18.9482839,17.1356918,-9.566,FALSE
site_5054,2023,Ozone,93.32206084,99.60549823,6.7331,FALSE
site_5055,2023,Ozone,20.63306546,20.88273218,1.21,FALSE
site_5056,2023,Ozone,18.15665387,17.20543945,-5.2389,FALSE
site_5057,2023,Ozone,50.2273993,43.73196718,-12.932,FALSE
site_5060,2023,Ozone,8.282158456,8.130955757,-1.8256,FALSE
site_5065,2023,Ozone,42.77731847,43.42615246,1.5168,FALSE
site_5066,2023,Ozone,22.55340464,23.24019678,3.0452,FALSE
site_5067,2023,Ozone,25.40145318,22.06566477,-13.1323,FALSE
site_5068,2023,Ozone,,,,FALSE
site_5071,2023,Ozone,3.546529042,4.471400474,26.0782,FALSE
site_5072,2023,Ozone,29.0162378,28.87834339,-0.4752,FALSE
site_5073,2023,Ozone,29.38123094,33.44589046,13.8342,FALSE
site_5081,2023,Ozone,40.67821142,41.12358864,1.0949,FALSE
site_5082,2023,Ozone,27.97577736,27.2389544,-2.6338,FALSE
site_5083,2023,Ozone,35.51044709,35.72458884,0.603,FALSE
site_5101,2023,Ozone,30.31886255,29.82321785,-1.6348,FALSE
site_5102,2023,Ozone,33.23015964,33.04381258,-0.5608,FALSE
site_5104,2023,Ozone,46.67346732,60.5800467,29.7955,FALSE
site_5105,2023,Ozone,25.28963898,29.43167501,16.3784,FALSE
site_5106,2023,Ozone,7.910261625,8.452369983,6.8532,FALSE
site_5107,2023,Ozone,20.5030698,19.67508111,-4.0384,FALSE
site_5110,2023,Ozone,37.19337737,37.15819527,-0.0946,FALSE
site_5111,2023,Ozone,27.19575886,27.19462891,-0.0042,FALSE
site_5112,2023,Ozone,34.71827251,40.29380327,16.0594,FALSE
site_5115,2023,Ozone,4.016342182,3.744890776,-6.7587,FALSE
site_5118,2023,Ozone,26.61568714,22.30262356,-16.205,FALSE
site_5119,2023,Ozone,11.65503493,11.36446725,-2.4931,FALSE
site_5121,2023,Ozone,34.39515066,36.11748487,5.0075,FALSE
site_5122,2023,Ozone,38.53443136,38.80171942,0.6936,FALSE
site_5123,2023,Ozone,17.14791159,16.3808604,-4.4731,FALSE
site_5124,2023,Ozone,22.81673471,22.64441731,-0.7552,FALSE
site_5125,2023,Ozone,36.96106193,36.63295197,-0.8877,FALSE
site_5126,2023,Ozone,33.6974668,33.82509793,0.3788,FALSE
site_5127,2023,Ozone,19.08988614,18.99661632,-0.4886,FALSE
site_5128,2023,Ozone,23.37929855,23.18539725,-0.8294,FALSE
site_5129,2023,Ozone,32.20392439,31.80287637,-1.2453,FALSE
site_5238,2023,Ozone,37.98051037,38.08609047,0.278,FALSE
site_5247,2023,Ozone,47.18552332,47.53987494,0.751,FALSE
site_5248,2023,Ozone,42.07567916,42.18584963,0.2618,FALSE
site_5249,2023,Ozone,43.89200952,44.53833991,1.4725,FALSE
site_5250,2023,Ozone,38.63643951,39.10266838,1.2067,FALSE
site_5254,2023,Ozone,18.83054464,,,FALSE
site_5255,2023,Ozone,34.70986933,39.56991426,14.0019,FALSE
site_5257,2023,Ozone,43.93690366,44.02858849,0.2087,FALSE
site_5258,2023,Ozone,23.23383996,22.93279168,-1.2957,FALSE
site_5261,2023,Ozone,40.98327067,40.90173352,-0.199,FALSE
site_5262,2023,Ozone,26.49153327,26.71687055,0.8506,FALSE
site_5263,2023,Ozone,43.52272547,43.33703301,-0.4267,FALSE
site_5264,2023,Ozone,31.46579172,31.80822645,1.0883,FALSE
site_5265,2023,Ozone,28.59695732,28.74593005,0.5209,FALSE
site_5266,2023,Ozone,41.97257529,41.31027941,-1.5779,FALSE
site_5267,2023,Ozone,16.97308467,23.84797454,40.5047,FALSE
site_5270,2023,Ozone,1.76393158,2.344916468,32.9369,FALSE
site_5271,2023,Ozone,7.504375328,8.299266908,10.5924,FALSE
site_5273,2023,Ozone,44.9997389,45.15233797,0.3391,FALSE
site_5276,2023,Ozone,22.63684554,21.62471028,-4.4712,FALSE
site_5331,2023,Ozone,24.97877934,27.97204842,11.9832,FALSE
site_5334,2023,Ozone,26.99104522,18.32346012,-32.1128,FALSE
site_5335,2023,Ozone,24.11468914,24.20024818,0.3548,FALSE
site_5336,2023,Ozone,30.29697636,30.44346604,0.4835,FALSE
site_5337,2023,Ozone,37.93067106,37.89046281,-0.106,FALSE
site_5338,2023,Ozone,30.10035084,30.27619536,0.5842,FALSE
site_5339,2023,Ozone,15.34871971,15.35704512,0.0542,FALSE
site_5340,2023,Ozone,26.67741952,26.02388597,-2.4498,FALSE
site_5344,2023,Ozone,20.13204133,20.74635197,3.0514,FALSE
site_5345,2023,Ozone,34.06750969,33.44453835,-1.8286,FALSE
site_5361,2023,Ozone,,,,FALSE
site_5363,2023,Ozone,9.650516639,9.591678793,-0.6097,FALSE
site_5364,2023,Ozone,10.99136827,11.31788117,2.9706,FALSE
site_5365,2023,Ozone,10.29099012,8.878643345,-13.7241,FALSE
site_5367,2023,Ozone,26.87954388,26.49134478,-1.4442,FALSE
site_5370,2023,Ozone,38.14065842,37.70587231,-1.14,FALSE
site_5375,2023,Ozone,13.05845272,12.9528789,-0.8085,FALSE
site_5391,2023,Ozone,27.99261002,28.18330719,0.6812,FALSE
site_5394,2023,Ozone,37.82833048,38.01921574,0.5046,FALSE
site_5396,2023,Ozone,32.16829429,32.49316806,1.0099,FALSE
site_5399,2023,Ozone,47.81183022,44.95466764,-5.9758,FALSE
site_5403,2023,Ozone,57.32669053,57.21034837,-0.2029,FALSE
site_5404,2023,Ozone,26.44385743,25.58247651,-3.2574,FALSE
site_5417,2023,Ozone,17.34387054,22.19926646,27.9949,FALSE
site_5421,2023,Ozone,25.17932168,27.47166175,9.1041,FALSE
site_5423,2023,Ozone,32.7529306,32.86610667,0.3455,FALSE
site_103,2023,NO2,21.55367138,34.66797022,60.8448,FALSE
site_105,2023,NO2,20.44889857,35.27225323,72.4897,FALSE
site_106,2023,NO2,23.54389169,42.23836601,79.4027,TRUE
site_107,2023,NO2,28.5967344,54.8546136,91.8213,TRUE
site_108,2023,NO2,13.2326926,28.88965445,118.3203,FALSE
site_109,2023,NO2,13.50666372,25.25217123,86.9608,FALSE
site_111,2023,NO2,20.25429306,39.16042302,93.3438,FALSE
site_113,2023,NO2,49.18459392,52.18490152,6.1001,FALSE
site_114,2023,NO2,21.90395664,21.34655537,-2.5448,FALSE
site_115,2023,NO2,28.67004965,29.02905508,1.2522,FALSE
site_117,2023,NO2,83.48118535,88.67817689,6.2253,FALSE
site_118,2023,NO2,37.39410676,59.60945706,59.4087,TRUE
site_119,2023,NO2,39.92007438,48.71912726,22.0417,TRUE
site_122,2023,NO2,56.98380314,63.89130248,12.1219,FALSE
site_124,2023,NO2,45.68181553,41.05494786,-10.1285,FALSE
site_125,2023,NO2,49.5043356,47.7760806,-3.4911,FALSE
site_136,2023,NO2,23.33362862,38.18813605,63.6614,FALSE
site_1390,2023,NO2,39.84893195,75.21744443,88.7565,TRUE
site_1391,2023,NO2,34.27828866,58.14092917,69.6144,TRUE
site_1392,2023,NO2,23.32529255,41.27373628,76.9484,TRUE
site_1393,2023,NO2,39.44908199,69.15149204,75.293,TRUE
site_1394,2023,NO2,36.08381683,70.10058669,94.2715,TRUE
site_1395,2023,NO2,22.11056881,43.10130705,94.9353,TRUE
site_1396,2023,NO2,35.44731833,64.03521003,80.649,TRUE
site_1397,2023,NO2,36.27522009,66.83970222,84.2572,TRUE
site_1399,2023,NO2,16.02178563,15.22230822,-4.9899,FALSE
site_1400,2023,NO2,19.47984346,,,FALSE
site_1401,2023,NO2,52.91202073,,,FALSE
site_1402,2023,NO2,10.39995208,10.67387187,2.6339,FALSE
site_1403,2023,NO2,35.88639013,34.76466481,-3.1258,FALSE
site_1404,2023,NO2,12.50459956,17.99802627,43.9312,FALSE
site_1406,2023,NO2,10.7462933,10.17045474,-5.3585,FALSE
site_1408,2023,NO2,34.17332082,75.87324425,122.0248,TRUE
site_1416,2023,NO2,29.59582075,63.26148629,113.7514,TRUE
site_1418,2023,NO2,30.0895243,53.23287614,76.915,TRUE
site_1419,2023,NO2,26.84328703,46.02666652,71.4643,TRUE
site_1420,2023,NO2,24.73005554,43.74713085,76.8986,TRUE
site_1421,2023,NO2,43.54843404,45.8114566,5.1966,FALSE
site_1422,2023,NO2,28.69092441,50.88700935,77.3627,TRUE
site_1423,2023,NO2,33.91568652,32.0604843,-5.47,FALSE
site_1424,2023,NO2,28.77956725,46.77339153,62.5229,TRUE
site_1425,2023,NO2,28.93080995,49.7461243,71.9486,TRUE
site_1426,2023,NO2,20.99857701,30.84580272,46.8947,FALSE
site_1427,2023,NO2,11.25082536,19.74411137,75.4903,FALSE
site_1428,2023,NO2,57.48939385,53.94738343,-6.1612,FALSE
site_1429,2023,NO2,59.19499084,54.52626092,-7.887,FALSE
site_1430,2023,NO2,22.89638573,39.17382394,71.0917,FALSE
site_1431,2023,NO2,50.08212612,46.84509468,-6.4634,FALSE
site_1432,2023,NO2,19.46142243,34.37421971,76.6275,FALSE
site_1433,2023,NO2,18.44098126,58.59772297,217.7582,TRUE
site_1434,2023,NO2,38.97471557,67.44348336,73.0442,TRUE
site_1435,2023,NO2,27.81335942,43.55253909,56.5886,TRUE
site_1437,2023,NO2,23.83738672,45.04128297,88.9523,TRUE
site_1438,2023,NO2,18.6068055,34.41512755,84.9599,FALSE
site_144,2023,NO2,42.86892841,41.38166404,-3.4693,FALSE
site_1450,2023,NO2,24.08911159,39.95393679,65.8589,FALSE
site_146,2023,NO2,30.28136181,62.36677056,105.9576,TRUE
site_147,2023,NO2,29.79322637,35.59128749,19.461,FALSE
site_1538,2023,NO2,22.78866785,32.42756399,42.2969,FALSE
site_153,2023,NO2,99.70373967,103.6567989,3.9648,FALSE
site_1541,2023,NO2,33.64080383,31.68074818,-5.8264,FALSE
site_1542,2023,NO2,34.24456882,31.74714745,-7.2929,FALSE
site_1549,2023,NO2,21.92255433,37.42601914,70.7192,FALSE
site_1550,2023,NO2,31.16100085,29.86349706,-4.1639,FALSE
site_1553,2023,NO2,24.40247846,51.59121557,111.4179,TRUE
site_1554,2023,NO2,23.96410374,,,FALSE
site_1555,2023,NO2,23.00843003,25.01382881,8.7159,FALSE
site_1556,2023,NO2,14.0391621,11.75381586,-16.2784,FALSE
site_1557,2023,NO2,16.89584681,24.94745223,47.6543,FALSE
site_1558,2023,NO2,21.88151396,21.78310458,-0.4497,FALSE
site_1560,2023,NO2,12.07146063,20.98528444,73.8421,FALSE
site_1561,2023,NO2,39.18589162,37.24105123,-4.9631,FALSE
site_1562,2023,NO2,23.9063047,22.44654359,-6.1062,FALSE
site_1563,2023,NO2,33.49568414,59.76868526,78.437,TRUE
site_157,2023,NO2,41.03894013,66.48703185,62.0096,FALSE
site_158,2023,NO2,38.76453252,50.52302675,30.3331,TRUE
site_159,2023,NO2,10.92882924,14.6,33.5916,FALSE
site_161,2023,NO2,20.34002169,18.96803922,-6.7452,FALSE
site_162,2023,NO2,24.12063974,56.85495688,135.7108,TRUE
site_163,2023,NO2,24.04715977,29.5162957,22.7434,FALSE
site_166,2023,NO2,21.13262779,40.37437647,91.0523,TRUE
site_198,2023,NO2,26.44360341,27.59666667,4.3605,FALSE
site_199,2023,NO2,22.12022256,22.73901492,2.7974,FALSE
site_251,2023,NO2,14.18396145,14.73222636,3.8654,FALSE
site_252,2023,NO2,8.113060319,9.313826367,14.8004,FALSE
site_253,2023,NO2,19.17775302,39.41042971,105.5008,FALSE
site_255,2023,NO2,28.76146598,53.08855109,84.5822,TRUE
site_256,2023,NO2,21.14620752,33.99851343,60.7783,FALSE
site_258,2023,NO2,39.41994013,39.13505423,-0.7227,FALSE
site_260,2023,NO2,35.93896512,35.06802625,-2.4234,FALSE
site_262,2023,NO2,40.88081932,39.60369963,-3.124,TRUE
site_263,2023,NO2,14.8019821,0.599090909,-95.9526,FALSE
site_273,2023,NO2,24.91281202,4.367964602,-82.467,FALSE
site_274,2023,NO2,19.1918311,22.69183451,18.2369,FALSE
site_275,2023,NO2,17.79620298,3.250931373,-81.7324,FALSE
site_276,2023,NO2,55.02684466,58.14045436,5.6583,FALSE
site_277,2023,NO2,31.56247154,36.75937124,16.4654,FALSE
site_288,2023,NO2,20.44933063,43.54507953,112.9413,TRUE
site_292,2023,NO2,21.58011681,26.60710167,23.2945,FALSE
site_293,2023,NO2,57.48967195,101.8558418,77.1724,FALSE
site_294,2023,NO2,19.15545699,17.15452252,-10.4458,FALSE
site_295,2023,NO2,20.08650076,22.51001341,12.0654,FALSE
site_296,2023,NO2,15.70957732,24.11259913,53.4898,FALSE
site_297,2023,NO2,37.17006609,29.93607983,-19.4619,FALSE
site_298,2023,NO2,22.76270131,32.97073864,44.8455,FALSE
site_299,2023,NO2,27.03060147,46.97183586,73.7728,TRUE
site_301,2023,NO2,78.20092097,88.54255956,13.2244,FALSE
site_302,2023,NO2,43.71742143,108.6055857,148.4263,FALSE
site_303,2023,NO2,33.76775367,23.89091011,-29.2493,FALSE
site_304,2023,NO2,7.722494445,8.443321058,9.3341,FALSE
site_305,2023,NO2,23.89293485,5.533261307,-76.8414,FALSE
site_306,2023,NO2,18.82557608,34.57067988,83.6368,FALSE
site_307,2023,NO2,30.60480436,26.40806745,-13.7127,FALSE
site_308,2023,NO2,59.57224273,9.0275,-84.8461,TRUE
site_309,2023,NO2,11.59197511,21.09119431,81.9465,FALSE
site_5023,2023,NO2,29.14503631,26.99726694,-7.3692,FALSE
site_5024,2023,NO2,26.8358964,24.57651473,-8.4193,FALSE
site_5025,2023,NO2,29.59643192,51.16617806,72.8795,TRUE
site_5039,2023,NO2,19.8327801,20.48545756,3.2909,FALSE
site_5040,2023,NO2,6.320142465,11.60418736,83.6064,FALSE
site_5042,2023,NO2,31.69452842,45.24425058,42.751,TRUE
site_5043,2023,NO2,16.51317287,31.45222614,90.4675,FALSE
site_5044,2023,NO2,32.11891506,35.41784166,10.271,FALSE
site_5045,2023,NO2,28.3927652,40.74010244,43.4876,TRUE
site_5046,2023,NO2,12.5542275,10.29342743,-18.0083,FALSE
site_5047,2023,NO2,20.75535657,14.98695501,-27.7924,FALSE
site_5048,2023,NO2,23.67669784,44.34468821,87.2925,TRUE
site_5049,2023,NO2,7.744092987,,,FALSE
site_5050,2023,NO2,15.1960309,5.627596581,-62.9667,FALSE
site_5051,2023,NO2,21.8252059,23.93209594,9.6535,FALSE
site_5052,2023,NO2,22.01644065,18.11597745,-17.7161,FALSE
site_5053,2023,NO2,25.18466151,26.6064015,5.6453,FALSE
site_5054,2023,NO2,24.31635589,62.37911111,156.5315,TRUE
site_5055,2023,NO2,14.91435204,14.25609317,-4.4136,FALSE
site_5056,2023,NO2,34.09152665,,,FALSE
site_5057,2023,NO2,20.44243894,11.02513205,-46.0674,FALSE
site_5060,2023,NO2,7.63774584,7.000196761,-8.3473,FALSE
site_5065,2023,NO2,31.40003017,64.49767602,105.4064,TRUE
site_5066,2023,NO2,8.555526446,14.13248439,65.1854,FALSE
site_5067,2023,NO2,16.47823401,16.08852539,-2.365,FALSE
site_5068,2023,NO2,11.16465453,24.35831097,118.1734,FALSE
site_5071,2023,NO2,7.416519043,0.000216895,-99.9971,FALSE
site_5072,2023,NO2,12.13145541,11.35689158,-6.3848,FALSE
site_5073,2023,NO2,2.556492409,2.514402259,-1.6464,FALSE
site_5081,2023,NO2,69.86593481,66.42768431,-4.9212,FALSE
site_5082,2023,NO2,54.12821365,52.00964032,-3.914,FALSE
site_5083,2023,NO2,31.86047723,17.7760088,-44.2067,FALSE
site_5101,2023,NO2,19.41025265,36.00240321,85.4814,FALSE
site_5102,2023,NO2,18.46107367,30.87522817,67.245,FALSE
site_5104,2023,NO2,22.49515683,45.07467036,100.375,TRUE
site_5105,2023,NO2,11.14849513,26.71249949,139.6063,FALSE
site_5106,2023,NO2,21.55822879,37.82701132,75.4644,FALSE
site_5107,2023,NO2,25.33804808,49.7775945,96.4539,TRUE
site_5110,2023,NO2,17.3631043,51.52226696,196.7342,TRUE
site_5111,2023,NO2,16.82865907,28.78736673,71.0616,FALSE
site_5112,2023,NO2,21.45257441,40.01319548,86.5193,TRUE
site_5115,2023,NO2,15.91978,29.05624619,82.5166,FALSE
site_5118,2023,NO2,34.14186646,55.71733433,63.1936,TRUE
site_5119,2023,NO2,49.82997706,83.08066858,66.7283,FALSE
site_5121,2023,NO2,67.35606566,66.05973891,-1.9246,FALSE
